timestamp,identity_id,resource,action
2024-12-13 13:16:00,EMP034,financial-records,MODIFY
2024-12-16 18:38:00,EMP034,github.enterprise,READ
2024-12-05 08:25:00,EMP034,okta_users,DELETE
2024-12-13 21:44:00,EMP034,vpn.gateway,READ
2024-12-08 10:44:00,EMP034,customer-data,READ
2024-12-12 08:57:00,EMP034,github.enterprise,READ
2024-12-09 09:19:00,EMP034,hr_database.performance_reviews,LIST
2024-12-08 03:55:00,EMP034,ssl.certificates,WRITE
2024-12-25 23:28:00,EMP034,hr_database.salaries,EXECUTE
2024-12-20 23:26:00,EMP034,hr_database.employees,MODIFY
2024-12-07 06:28:00,EMP034,aws_s3_bucket,LIST
2024-12-12 16:55:00,EMP034,github.enterprise,READ
2024-12-10 05:04:00,EMP034,jira.projects,MODIFY
2024-12-25 12:08:00,EMP034,jira.projects,DELETE
2024-12-07 00:11:00,EMP034,dns.internal,WRITE
2024-12-15 07:02:00,EMP034,ad_groups,READ
2024-12-09 22:12:00,EMP034,financial-records,EXECUTE
2024-12-04 12:40:00,EMP035,jira.projects,MODIFY
2024-12-16 07:23:00,EMP035,ad_users,DELETE
2024-12-16 05:55:00,EMP035,source-code,DELETE
2024-12-06 11:22:00,EMP035,confluence.wiki,EXECUTE
2024-12-13 09:01:00,EMP035,aws_s3_bucket,READ
2024-12-07 18:49:00,EMP035,okta_users,WRITE
2024-12-07 07:43:00,EMP035,firewall.rules,EXECUTE
2024-12-01 13:32:00,EMP035,firewall.rules,MODIFY
2024-12-05 15:58:00,EMP035,ad_users,MODIFY
2024-12-01 19:51:00,EMP035,okta_users,WRITE
2024-12-10 19:51:00,EMP035,hr_database.employees,MODIFY
2024-12-13 08:27:00,EMP035,firewall.rules,EXECUTE
2024-12-15 08:13:00,EMP035,source-code,EXECUTE
2024-12-20 16:52:00,EMP035,ssl.certificates,LIST
2024-12-17 03:00:00,EMP035,dns.internal,MODIFY
2024-12-20 17:41:00,EMP035,financial-records,DELETE
2024-12-04 09:43:00,EMP035,hr_database.salaries,LIST
2024-12-21 10:17:00,EMP035,aws_s3_bucket,EXECUTE
2024-12-23 08:41:00,EMP035,hr_database.employees,MODIFY
2024-12-25 04:33:00,EMP036,okta_apps,WRITE
2024-12-22 19:25:00,EMP036,ad_groups,EXECUTE
2024-12-01 04:46:00,EMP036,ssl.certificates,MODIFY
2024-12-14 09:16:00,EMP036,github.enterprise,LIST
2024-12-19 23:02:00,EMP036,customer-data,MODIFY
2024-12-24 06:21:00,EMP036,dns.internal,MODIFY
2024-12-21 21:34:00,EMP036,okta_groups,LIST
2024-12-10 11:32:00,EMP036,ssl.certificates,WRITE
2024-12-10 17:11:00,EMP036,ssl.certificates,READ
2024-12-09 04:47:00,EMP036,github.enterprise,MODIFY
2024-12-11 05:43:00,EMP036,confluence.wiki,MODIFY
2024-12-08 07:22:00,EMP036,aws_s3_bucket,MODIFY
2024-12-11 13:50:00,EMP036,hr_database.salaries,EXECUTE
2024-12-15 18:18:00,EMP036,hr_database.employees,READ
2024-12-19 20:37:00,EMP037,ad_groups,DELETE
2024-12-07 15:56:00,EMP037,aws_s3_bucket,DELETE
2024-12-17 21:24:00,EMP037,aws_ec2,EXECUTE
2024-12-28 01:55:00,EMP037,production-secrets,WRITE
2024-12-14 06:21:00,EMP037,aws_iam,DELETE
2024-12-28 04:20:00,EMP037,source-code,MODIFY
2024-12-11 02:31:00,EMP037,okta_users,MODIFY
2024-12-02 10:40:00,EMP037,okta_users,READ
2024-12-25 08:13:00,EMP037,source-code,WRITE
2024-12-26 05:31:00,EMP037,dns.internal,READ
2024-12-21 19:27:00,EMP037,aws_iam,LIST
2024-12-13 13:30:00,EMP037,customer-data,READ
2024-12-24 17:12:00,EMP037,ad_groups,EXECUTE
2024-12-27 10:48:00,EMP037,ad_users,DELETE
2024-12-01 00:43:00,EMP037,okta_apps,MODIFY
2024-12-12 07:44:00,EMP037,okta_groups,EXECUTE
2024-12-17 03:24:00,EMP037,aws_iam,DELETE
2024-12-27 05:04:00,EMP037,hr_database.salaries,READ
2024-12-24 09:29:00,EMP037,hr_database.salaries,DELETE
2024-12-14 16:21:00,EMP037,vpn.gateway,MODIFY
2024-12-25 15:22:00,EMP038,hr_database.performance_reviews,WRITE
2024-12-08 12:01:00,EMP038,okta_users,WRITE
2024-12-01 06:46:00,EMP038,aws_iam,DELETE
2024-12-12 05:07:00,EMP038,jira.projects,MODIFY
2024-12-21 01:24:00,EMP038,firewall.rules,EXECUTE
2024-12-20 19:03:00,EMP038,confluence.wiki,READ
2024-12-27 03:41:00,EMP038,ssl.certificates,READ
2024-12-14 22:07:00,EMP038,ad_groups,LIST
2024-12-09 03:35:00,EMP038,customer-data,LIST
2024-12-21 22:43:00,EMP039,okta_apps,READ
2024-12-04 13:42:00,EMP039,hr_database.salaries,MODIFY
2024-12-20 08:39:00,EMP039,jira.projects,MODIFY
2024-12-04 13:53:00,EMP039,aws_iam,DELETE
2024-12-04 03:18:00,EMP039,vpn.gateway,READ
2024-12-07 06:38:00,EMP039,github.enterprise,EXECUTE
2024-12-23 06:22:00,EMP039,jira.projects,LIST
2024-12-18 05:02:00,EMP039,hr_database.salaries,LIST
2024-12-16 22:59:00,EMP039,okta_apps,EXECUTE
2024-12-03 00:42:00,EMP040,ad_users,READ
2024-12-05 21:31:00,EMP040,dns.internal,READ
2024-12-24 02:46:00,EMP040,jira.projects,READ
2024-12-15 20:14:00,EMP040,hr_database.employees,EXECUTE
2024-12-04 14:03:00,EMP040,hr_database.employees,WRITE
2024-12-26 09:23:00,EMP040,ad_groups,MODIFY
2024-12-04 13:47:00,EMP040,hr_database.performance_reviews,READ
2024-12-05 00:54:00,EMP040,ad_groups,MODIFY
2024-12-12 05:21:00,EMP040,firewall.rules,LIST
2024-12-24 08:56:00,EMP040,vpn.gateway,READ
2024-12-04 10:11:00,EMP040,financial-records,LIST
2024-12-27 14:17:00,EMP040,customer-data,LIST
2024-12-26 20:56:00,EMP041,production-secrets,WRITE
2024-12-24 04:44:00,EMP041,aws_ec2,READ
2024-12-19 03:26:00,EMP041,okta_users,LIST
2024-12-06 21:28:00,EMP041,dns.internal,DELETE
2024-12-01 11:39:00,EMP041,customer-data,MODIFY
2024-12-16 15:58:00,EMP041,aws_iam,READ
2024-12-03 14:02:00,EMP041,production-secrets,EXECUTE
2024-12-23 10:00:00,EMP041,firewall.rules,MODIFY
2024-12-24 23:36:00,EMP041,jira.projects,DELETE
2024-12-11 21:55:00,EMP041,okta_groups,DELETE
2024-12-20 22:44:00,EMP041,jira.projects,READ
2024-12-08 21:46:00,EMP041,production-secrets,LIST
2024-12-21 21:43:00,EMP041,financial-records,LIST
2024-12-20 17:57:00,EMP041,aws_iam,READ
2024-12-06 20:59:00,EMP041,ad_users,DELETE
2024-12-06 15:55:00,EMP041,github.enterprise,READ
2024-12-11 10:15:00,EMP041,github.enterprise,EXECUTE
2024-12-18 16:14:00,EMP041,ad_groups,MODIFY
2024-12-08 12:52:00,EMP041,customer-data,READ
2024-12-19 14:51:00,EMP041,source-code,LIST
2024-12-04 14:20:00,EMP042,github.enterprise,LIST
2024-12-13 00:06:00,EMP042,firewall.rules,LIST
2024-12-01 17:35:00,EMP042,ad_groups,READ
2024-12-10 19:40:00,EMP042,vpn.gateway,DELETE
2024-12-22 06:41:00,EMP042,confluence.wiki,LIST
2024-12-02 11:52:00,EMP042,hr_database.performance_reviews,WRITE
2024-12-25 10:35:00,EMP042,source-code,DELETE
2024-12-12 22:42:00,EMP043,github.enterprise,MODIFY
2024-12-25 03:06:00,EMP043,source-code,MODIFY
2024-12-12 00:21:00,EMP043,okta_groups,MODIFY
2024-12-12 17:33:00,EMP043,hr_database.salaries,MODIFY
2024-12-06 01:57:00,EMP043,aws_ec2,LIST
2024-12-24 22:47:00,EMP043,aws_iam,LIST
2024-12-07 08:39:00,EMP043,aws_ec2,WRITE
2024-12-15 12:13:00,EMP043,aws_ec2,WRITE
2024-12-14 03:48:00,EMP043,hr_database.performance_reviews,READ
2024-12-04 21:37:00,EMP043,firewall.rules,LIST
2024-12-17 21:37:00,EMP043,source-code,WRITE
2024-12-24 00:33:00,EMP043,github.enterprise,READ
2024-12-19 13:53:00,EMP043,confluence.wiki,LIST
2024-12-19 05:44:00,EMP043,jira.projects,WRITE
2024-12-22 03:24:00,EMP043,aws_iam,DELETE
2024-12-13 10:32:00,EMP043,vpn.gateway,LIST
2024-12-08 22:48:00,EMP043,vpn.gateway,EXECUTE
2024-12-15 10:18:00,EMP043,customer-data,WRITE
2024-12-23 13:38:00,EMP043,aws_iam,MODIFY
2024-12-23 09:53:00,EMP043,jira.projects,DELETE
2024-12-18 22:47:00,EMP043,hr_database.performance_reviews,MODIFY
2024-12-20 06:13:00,EMP043,okta_apps,MODIFY
2024-12-22 21:22:00,EMP043,hr_database.salaries,WRITE
2024-12-18 05:32:00,EMP043,firewall.rules,MODIFY
2024-12-25 22:07:00,EMP044,hr_database.performance_reviews,EXECUTE
2024-12-19 15:37:00,EMP044,confluence.wiki,MODIFY
2024-12-27 21:47:00,EMP044,production-secrets,DELETE
2024-12-01 13:51:00,EMP044,hr_database.salaries,DELETE
2024-12-05 00:24:00,EMP044,aws_ec2,READ
2024-12-09 01:12:00,EMP044,ssl.certificates,WRITE
2024-12-05 21:16:00,EMP044,hr_database.salaries,READ
2024-12-18 06:48:00,EMP044,hr_database.salaries,READ
2024-12-20 14:06:00,EMP044,financial-records,MODIFY
2024-12-21 07:47:00,EMP044,confluence.wiki,DELETE
2024-12-26 07:32:00,EMP044,customer-data,MODIFY
2024-12-02 22:42:00,EMP044,hr_database.salaries,LIST
2024-12-22 13:50:00,EMP044,customer-data,EXECUTE
2024-12-24 01:00:00,EMP044,confluence.wiki,EXECUTE
2024-12-25 19:55:00,EMP044,okta_apps,LIST
2024-12-23 20:45:00,EMP044,okta_groups,MODIFY
2024-12-24 18:34:00,EMP044,financial-records,DELETE
2024-12-10 23:12:00,EMP044,okta_apps,LIST
2024-12-06 21:04:00,EMP044,okta_users,WRITE
2024-12-02 03:24:00,EMP044,jira.projects,LIST
2024-12-05 17:16:00,EMP044,hr_database.employees,WRITE
2024-12-11 08:00:00,EMP044,dns.internal,LIST
2024-12-11 01:09:00,EMP044,aws_iam,DELETE
2024-12-27 20:39:00,EMP044,ad_groups,MODIFY
2024-12-19 15:50:00,EMP044,hr_database.salaries,DELETE
2024-12-17 22:20:00,EMP045,aws_s3_bucket,WRITE
2024-12-26 16:04:00,EMP045,okta_users,DELETE
2024-12-18 13:34:00,EMP045,okta_users,LIST
2024-12-07 11:14:00,EMP045,aws_s3_bucket,MODIFY
2024-12-10 10:23:00,EMP045,hr_database.performance_reviews,WRITE
2024-12-18 16:30:00,EMP045,vpn.gateway,MODIFY
2024-12-12 03:42:00,EMP045,ad_users,LIST
2024-12-20 20:39:00,EMP045,okta_groups,WRITE
2024-12-11 21:56:00,EMP045,ad_groups,LIST
2024-12-18 12:16:00,EMP045,aws_ec2,MODIFY
2024-12-17 00:58:00,EMP045,hr_database.salaries,EXECUTE
2024-12-16 16:28:00,EMP045,jira.projects,READ
2024-12-11 20:12:00,EMP045,hr_database.salaries,DELETE
2024-12-25 03:10:00,EMP045,aws_s3_bucket,DELETE
2024-12-03 00:40:00,EMP045,confluence.wiki,WRITE
2024-12-07 20:49:00,EMP045,ssl.certificates,MODIFY
2024-12-27 06:34:00,EMP046,aws_ec2,MODIFY
2024-12-03 20:52:00,EMP046,production-secrets,MODIFY
2024-12-15 04:01:00,EMP046,ssl.certificates,MODIFY
2024-12-03 01:05:00,EMP046,hr_database.performance_reviews,READ
2024-12-03 08:35:00,EMP046,okta_users,DELETE
2024-12-13 08:26:00,EMP046,okta_groups,LIST
2024-12-11 12:27:00,EMP046,firewall.rules,READ
2024-12-18 21:07:00,EMP046,customer-data,READ
2024-12-03 23:39:00,EMP046,firewall.rules,MODIFY
2024-12-28 01:44:00,EMP046,dns.internal,READ
2024-12-10 16:06:00,EMP046,financial-records,MODIFY
2024-12-10 19:05:00,EMP046,hr_database.salaries,LIST
2024-12-22 12:52:00,EMP046,customer-data,READ
2024-12-08 05:34:00,EMP046,github.enterprise,WRITE
2024-12-21 17:18:00,EMP046,customer-data,WRITE
2024-12-26 21:56:00,EMP046,hr_database.salaries,MODIFY
2024-12-18 11:00:00,EMP046,firewall.rules,DELETE
2024-12-01 03:02:00,EMP046,aws_iam,DELETE
2024-12-03 17:35:00,EMP047,customer-data,EXECUTE
2024-12-24 23:47:00,EMP047,okta_apps,EXECUTE
2024-12-21 13:57:00,EMP047,okta_apps,DELETE
2024-12-08 05:11:00,EMP047,aws_iam,DELETE
2024-12-06 06:07:00,EMP047,hr_database.employees,MODIFY
2024-12-25 01:54:00,EMP047,dns.internal,DELETE
2024-12-03 20:35:00,EMP047,source-code,EXECUTE
2024-12-04 02:16:00,EMP047,ssl.certificates,WRITE
2024-12-12 15:21:00,EMP047,dns.internal,WRITE
2024-12-04 20:15:00,EMP047,ssl.certificates,EXECUTE
2024-12-07 02:57:00,EMP047,vpn.gateway,EXECUTE
2024-12-20 14:21:00,EMP047,github.enterprise,MODIFY
2024-12-05 22:37:00,EMP047,hr_database.salaries,DELETE
2024-12-11 11:51:00,EMP047,dns.internal,LIST
2024-12-08 00:20:00,EMP047,okta_users,WRITE
2024-12-27 13:17:00,EMP047,firewall.rules,EXECUTE
2024-12-11 21:46:00,EMP047,aws_iam,LIST
2024-12-25 14:22:00,EMP047,source-code,EXECUTE
2024-12-06 17:06:00,EMP047,github.enterprise,MODIFY
2024-12-09 02:53:00,EMP047,vpn.gateway,WRITE
2024-12-24 06:16:00,EMP047,confluence.wiki,MODIFY
2024-12-01 23:04:00,EMP047,aws_s3_bucket,DELETE
2024-12-19 00:52:00,EMP047,firewall.rules,DELETE
2024-12-02 18:13:00,EMP047,customer-data,DELETE
2024-12-21 17:30:00,EMP048,confluence.wiki,WRITE
2024-12-25 12:14:00,EMP048,financial-records,DELETE
2024-12-17 04:29:00,EMP048,hr_database.salaries,DELETE
2024-12-17 12:23:00,EMP048,aws_s3_bucket,READ
2024-12-26 07:54:00,EMP048,ssl.certificates,DELETE
2024-12-17 05:48:00,EMP048,ssl.certificates,WRITE
2024-12-19 05:11:00,EMP048,source-code,DELETE
2024-12-24 04:47:00,EMP048,ssl.certificates,LIST
2024-12-25 01:14:00,EMP048,financial-records,LIST
2024-12-12 02:16:00,EMP048,okta_groups,WRITE
2024-12-17 21:13:00,EMP048,ad_groups,EXECUTE
2024-12-15 15:58:00,EMP048,customer-data,READ
2024-12-04 20:20:00,EMP048,ad_groups,MODIFY
2024-12-24 08:53:00,EMP049,firewall.rules,EXECUTE
2024-12-06 17:36:00,EMP049,dns.internal,LIST
2024-12-19 12:23:00,EMP049,firewall.rules,MODIFY
2024-12-13 16:16:00,EMP049,aws_s3_bucket,WRITE
2024-12-27 12:22:00,EMP049,jira.projects,EXECUTE
2024-12-20 15:56:00,EMP049,github.enterprise,READ
2024-12-06 04:28:00,EMP049,jira.projects,WRITE
2024-12-09 16:41:00,EMP049,aws_s3_bucket,WRITE
2024-12-12 05:10:00,EMP049,aws_iam,DELETE
2024-12-14 21:14:00,EMP049,aws_ec2,EXECUTE
2024-12-16 15:43:00,EMP049,aws_ec2,LIST
2024-12-21 18:10:00,EMP049,okta_apps,LIST
2024-12-05 07:02:00,EMP049,ad_users,DELETE
2024-12-21 05:08:00,EMP049,dns.internal,DELETE
2024-12-02 18:09:00,EMP049,ad_groups,WRITE
2024-12-13 05:33:00,EMP049,hr_database.employees,DELETE
2024-12-24 20:01:00,EMP049,dns.internal,MODIFY
2024-12-07 09:05:00,EMP049,ssl.certificates,LIST
2024-12-16 15:55:00,EMP049,vpn.gateway,WRITE
2024-12-05 13:38:00,EMP049,okta_groups,DELETE
2024-12-17 19:42:00,EMP049,okta_users,EXECUTE
2024-12-15 10:59:00,EMP050,ssl.certificates,DELETE
2024-12-13 02:14:00,EMP050,dns.internal,LIST
2024-12-07 03:01:00,EMP050,aws_iam,DELETE
2024-12-27 21:26:00,EMP050,jira.projects,WRITE
2024-12-16 03:11:00,EMP050,vpn.gateway,DELETE
2024-12-26 01:56:00,EMP050,vpn.gateway,DELETE
2024-12-16 03:05:00,EMP050,jira.projects,MODIFY
2024-12-27 19:34:00,EMP050,aws_iam,READ
2024-12-17 20:27:00,EMP050,ssl.certificates,LIST
2024-12-17 01:44:00,EMP050,financial-records,LIST
2024-12-19 12:22:00,EMP051,github.enterprise,MODIFY
2024-12-05 03:27:00,EMP051,dns.internal,EXECUTE
2024-12-28 07:58:00,EMP051,github.enterprise,READ
2024-12-18 19:56:00,EMP051,hr_database.salaries,LIST
2024-12-23 06:00:00,EMP051,hr_database.employees,MODIFY
2024-12-04 18:33:00,EMP051,ad_users,DELETE
2024-12-07 12:41:00,EMP051,ad_users,MODIFY
2024-12-04 13:23:00,EMP051,hr_database.performance_reviews,WRITE
2024-12-09 20:37:00,EMP051,production-secrets,EXECUTE
2024-12-12 13:36:00,EMP051,confluence.wiki,DELETE
2024-12-25 21:25:00,EMP051,hr_database.employees,WRITE
2024-12-18 17:50:00,EMP051,production-secrets,LIST
2024-12-16 17:35:00,EMP052,financial-records,EXECUTE
2024-12-25 18:22:00,EMP052,hr_database.salaries,MODIFY
2024-12-28 23:08:00,EMP052,customer-data,MODIFY
2024-12-15 23:14:00,EMP052,aws_ec2,MODIFY
2024-12-17 03:13:00,EMP052,okta_users,LIST
2024-12-23 17:39:00,EMP052,hr_database.performance_reviews,MODIFY
2024-12-21 05:24:00,EMP052,ad_groups,READ
2024-12-20 04:30:00,EMP052,aws_s3_bucket,LIST
2024-12-08 02:16:00,EMP052,aws_s3_bucket,EXECUTE
2024-12-24 19:02:00,EMP052,aws_s3_bucket,LIST
2024-12-10 20:33:00,EMP053,vpn.gateway,MODIFY
2024-12-27 01:49:00,EMP053,vpn.gateway,WRITE
2024-12-01 15:28:00,EMP053,firewall.rules,WRITE
2024-12-07 16:18:00,EMP053,ssl.certificates,READ
2024-12-23 16:33:00,EMP053,vpn.gateway,WRITE
2024-12-02 05:43:00,EMP053,vpn.gateway,EXECUTE
2024-12-06 20:00:00,EMP053,okta_groups,READ
2024-12-22 12:22:00,EMP053,hr_database.employees,LIST
2024-12-17 18:12:00,EMP053,customer-data,READ
2024-12-10 02:35:00,EMP053,aws_s3_bucket,MODIFY
2024-12-12 18:22:00,EMP053,confluence.wiki,EXECUTE
2024-12-15 19:12:00,EMP053,okta_groups,LIST
2024-12-06 00:16:00,EMP053,dns.internal,LIST
2024-12-03 03:35:00,EMP053,jira.projects,DELETE
2024-12-26 10:07:00,EMP053,hr_database.salaries,DELETE
2024-12-26 17:52:00,EMP053,hr_database.employees,DELETE
2024-12-13 22:28:00,EMP053,hr_database.employees,DELETE
2024-12-15 10:49:00,EMP054,okta_groups,MODIFY
2024-12-01 18:55:00,EMP054,source-code,LIST
2024-12-13 08:04:00,EMP054,aws_ec2,MODIFY
2024-12-08 21:44:00,EMP054,okta_groups,EXECUTE
2024-12-18 11:33:00,EMP054,production-secrets,READ
2024-12-03 07:18:00,EMP054,hr_database.employees,LIST
2024-12-11 23:52:00,EMP054,ssl.certificates,READ
2024-12-11 05:30:00,EMP054,confluence.wiki,EXECUTE
2024-12-06 18:17:00,EMP054,okta_apps,MODIFY
2024-12-24 06:31:00,EMP054,ssl.certificates,WRITE
2024-12-28 23:15:00,EMP054,okta_groups,EXECUTE
2024-12-27 07:12:00,EMP054,okta_apps,WRITE
2024-12-25 11:09:00,EMP054,vpn.gateway,READ
2024-12-22 02:43:00,EMP054,aws_ec2,LIST
2024-12-28 00:48:00,EMP054,vpn.gateway,DELETE
2024-12-20 15:23:00,EMP054,ad_groups,EXECUTE
2024-12-09 18:55:00,EMP054,github.enterprise,LIST
2024-12-13 16:17:00,EMP054,okta_users,WRITE
2024-12-17 04:03:00,EMP054,dns.internal,LIST
2024-12-17 17:02:00,EMP054,github.enterprise,EXECUTE
2024-12-04 05:29:00,EMP055,ssl.certificates,MODIFY
2024-12-23 14:20:00,EMP055,jira.projects,READ
2024-12-13 21:13:00,EMP055,ad_users,DELETE
2024-12-20 10:23:00,EMP055,aws_ec2,EXECUTE
2024-12-08 17:16:00,EMP055,okta_users,EXECUTE
2024-12-12 19:21:00,EMP055,github.enterprise,WRITE
2024-12-14 13:13:00,EMP055,github.enterprise,MODIFY
2024-12-13 11:54:00,EMP055,financial-records,EXECUTE
2024-12-05 05:36:00,EMP055,source-code,DELETE
2024-12-04 07:52:00,EMP055,ssl.certificates,MODIFY
2024-12-14 07:35:00,EMP055,hr_database.employees,LIST
2024-12-24 04:51:00,EMP055,okta_apps,WRITE
2024-12-14 00:11:00,EMP055,github.enterprise,LIST
2024-12-18 20:33:00,EMP055,aws_iam,MODIFY
2024-12-09 15:19:00,EMP055,hr_database.performance_reviews,DELETE
2024-12-04 01:25:00,EMP055,dns.internal,MODIFY
2024-12-27 01:13:00,EMP055,okta_users,EXECUTE
2024-12-24 03:28:00,EMP056,firewall.rules,EXECUTE
2024-12-18 11:23:00,EMP056,hr_database.employees,DELETE
2024-12-14 11:01:00,EMP056,hr_database.employees,READ
2024-12-07 21:38:00,EMP056,financial-records,DELETE
2024-12-18 20:41:00,EMP056,dns.internal,WRITE
2024-12-22 11:20:00,EMP056,hr_database.salaries,DELETE
2024-12-03 23:28:00,EMP056,github.enterprise,LIST
2024-12-21 09:29:00,EMP056,vpn.gateway,WRITE
2024-12-11 20:51:00,EMP056,okta_users,LIST
2024-12-13 19:36:00,EMP056,firewall.rules,READ
2024-12-08 05:21:00,EMP056,aws_s3_bucket,EXECUTE
2024-12-23 20:18:00,EMP056,hr_database.performance_reviews,EXECUTE
2024-12-09 20:25:00,EMP056,vpn.gateway,LIST
2024-12-17 23:37:00,EMP056,financial-records,LIST
2024-12-28 05:11:00,EMP056,production-secrets,READ
2024-12-22 23:15:00,EMP056,aws_iam,EXECUTE
2024-12-13 06:10:00,EMP056,aws_s3_bucket,READ
2024-12-16 02:59:00,EMP056,aws_ec2,DELETE
2024-12-13 00:49:00,EMP056,ad_groups,DELETE
2024-12-20 03:16:00,EMP056,aws_s3_bucket,WRITE
2024-12-08 12:19:00,EMP057,firewall.rules,WRITE
2024-12-05 14:40:00,EMP057,hr_database.salaries,WRITE
2024-12-02 05:01:00,EMP057,jira.projects,MODIFY
2024-12-16 10:55:00,EMP057,financial-records,LIST
2024-12-15 08:35:00,EMP057,confluence.wiki,WRITE
2024-12-20 05:37:00,EMP057,confluence.wiki,LIST
2024-12-19 23:40:00,EMP057,firewall.rules,LIST
2024-12-10 20:34:00,EMP058,firewall.rules,EXECUTE
2024-12-26 17:14:00,EMP058,github.enterprise,READ
2024-12-14 09:23:00,EMP058,source-code,EXECUTE
2024-12-01 09:00:00,EMP058,aws_iam,DELETE
2024-12-16 11:18:00,EMP058,aws_iam,DELETE
2024-12-16 22:59:00,EMP058,ad_users,LIST
2024-12-14 00:49:00,EMP058,hr_database.salaries,EXECUTE
2024-12-01 07:50:00,EMP058,vpn.gateway,DELETE
2024-12-18 06:26:00,EMP058,financial-records,LIST
2024-12-23 07:10:00,EMP058,customer-data,MODIFY
2024-12-13 12:53:00,EMP058,firewall.rules,WRITE
2024-12-21 02:27:00,EMP058,hr_database.employees,WRITE
2024-12-23 19:51:00,EMP058,jira.projects,MODIFY
2024-12-24 09:41:00,EMP058,hr_database.employees,DELETE
2024-12-28 13:12:00,EMP058,hr_database.employees,READ
2024-12-04 04:18:00,EMP058,okta_users,MODIFY
2024-12-09 19:28:00,EMP058,source-code,MODIFY
2024-12-11 15:12:00,EMP058,vpn.gateway,READ
2024-12-01 01:34:00,EMP058,aws_iam,WRITE
2024-12-05 09:17:00,EMP058,aws_ec2,MODIFY
2024-12-08 23:00:00,EMP058,source-code,READ
2024-12-11 15:13:00,EMP059,ad_users,LIST
2024-12-15 15:23:00,EMP059,hr_database.salaries,MODIFY
2024-12-27 10:05:00,EMP059,ad_groups,WRITE
2024-12-13 08:49:00,EMP059,ad_groups,READ
2024-12-07 15:11:00,EMP059,confluence.wiki,EXECUTE
2024-12-25 00:07:00,EMP059,customer-data,MODIFY
2024-12-15 12:49:00,EMP059,okta_groups,WRITE
2024-12-24 06:29:00,EMP059,ad_groups,READ
2024-12-16 21:13:00,EMP059,jira.projects,LIST
2024-12-24 05:40:00,EMP060,hr_database.performance_reviews,READ
2024-12-09 16:07:00,EMP060,confluence.wiki,LIST
2024-12-12 09:12:00,EMP060,firewall.rules,READ
2024-12-08 06:07:00,EMP060,ssl.certificates,MODIFY
2024-12-06 10:00:00,EMP060,production-secrets,EXECUTE
2024-12-26 03:25:00,EMP060,dns.internal,WRITE
2024-12-26 01:37:00,EMP060,ad_users,MODIFY
2024-12-05 22:38:00,EMP060,github.enterprise,EXECUTE
2024-12-16 07:10:00,EMP060,aws_s3_bucket,READ
2024-12-25 19:21:00,EMP060,ssl.certificates,MODIFY
2024-12-21 01:22:00,EMP060,ad_groups,WRITE
2024-12-16 03:08:00,EMP060,confluence.wiki,WRITE
2024-12-21 17:50:00,EMP060,hr_database.performance_reviews,EXECUTE
2024-12-01 23:12:00,EMP060,source-code,MODIFY
2024-12-09 23:08:00,EMP061,financial-records,READ
2024-12-18 22:28:00,EMP061,github.enterprise,EXECUTE
2024-12-07 22:31:00,EMP061,confluence.wiki,DELETE
2024-12-11 17:22:00,EMP061,okta_users,MODIFY
2024-12-27 08:55:00,EMP061,source-code,DELETE
2024-12-17 05:04:00,EMP061,confluence.wiki,WRITE
2024-12-09 09:52:00,EMP061,source-code,DELETE
2024-12-25 14:00:00,EMP061,financial-records,MODIFY
2024-12-06 12:46:00,EMP061,jira.projects,READ
2024-12-20 11:49:00,EMP061,vpn.gateway,WRITE
2024-12-22 23:04:00,EMP061,hr_database.performance_reviews,DELETE
2024-12-22 06:33:00,EMP061,customer-data,LIST
2024-12-10 04:39:00,EMP061,confluence.wiki,EXECUTE
2024-12-04 20:20:00,EMP061,production-secrets,READ
2024-12-02 21:04:00,EMP061,jira.projects,WRITE
2024-12-04 01:12:00,EMP061,okta_users,LIST
2024-12-19 03:02:00,EMP061,okta_apps,MODIFY
2024-12-20 15:33:00,EMP062,ssl.certificates,MODIFY
2024-12-12 08:03:00,EMP062,dns.internal,WRITE
2024-12-01 22:04:00,EMP062,vpn.gateway,WRITE
2024-12-27 15:59:00,EMP062,firewall.rules,READ
2024-12-12 20:03:00,EMP062,source-code,DELETE
2024-12-23 11:50:00,EMP062,production-secrets,READ
2024-12-02 08:33:00,EMP062,vpn.gateway,MODIFY
2024-12-07 09:04:00,EMP062,aws_s3_bucket,DELETE
2024-12-08 03:46:00,EMP062,aws_ec2,DELETE
2024-12-17 06:12:00,EMP062,customer-data,MODIFY
2024-12-06 18:40:00,EMP062,okta_groups,DELETE
2024-12-04 13:47:00,EMP062,confluence.wiki,MODIFY
2024-12-15 11:43:00,EMP062,dns.internal,MODIFY
2024-12-04 13:56:00,EMP062,ssl.certificates,WRITE
2024-12-17 17:25:00,EMP062,okta_users,EXECUTE
2024-12-20 05:34:00,EMP062,ssl.certificates,LIST
2024-12-11 10:35:00,EMP062,financial-records,EXECUTE
2024-12-24 13:52:00,EMP063,firewall.rules,EXECUTE
2024-12-18 07:36:00,EMP063,vpn.gateway,WRITE
2024-12-24 17:59:00,EMP063,customer-data,EXECUTE
2024-12-13 14:28:00,EMP063,financial-records,READ
2024-12-01 09:38:00,EMP063,ad_groups,DELETE
2024-12-10 09:00:00,EMP063,aws_iam,WRITE
2024-12-25 10:01:00,EMP063,okta_apps,MODIFY
2024-12-18 17:32:00,EMP063,hr_database.employees,DELETE
